sid,symbol,name,c_name,localSymbol,exchange,currency,gateway,secType
600962,600962,国投中鲁,食品行业,600962,sse,CNY,STOCK,STK
600963,600963,岳阳林纸,造纸行业,600963,sse,CNY,STOCK,STK
600965,600965,福成股份,农林牧渔,600965,sse,CNY,STOCK,STK
600966,600966,博汇纸业,造纸行业,600966,sse,CNY,STOCK,STK
600967,600967,北方创业,交通运输,600967,sse,CNY,STOCK,STK
600969,600969,郴电国际,电力行业,600969,sse,CNY,STOCK,STK
600970,600970,中材国际,建筑建材,600970,sse,CNY,STOCK,STK
600971,600971,恒源煤电,煤炭行业,600971,sse,CNY,STOCK,STK
600973,600973,宝胜股份,发电设备,600973,sse,CNY,STOCK,STK
600975,600975,新五丰,农林牧渔,600975,sse,CNY,STOCK,STK
600976,600976,健民集团,生物制药,600976,sse,CNY,STOCK,STK
600978,600978,宜华生活,家具行业,600978,sse,CNY,STOCK,STK
600979,600979,广安爱众,电力行业,600979,sse,CNY,STOCK,STK
600980,600980,北矿科技,电子器件,600980,sse,CNY,STOCK,STK
600981,600981,汇鸿集团,物资外贸,600981,sse,CNY,STOCK,STK
600982,600982,宁波热电,供水供气,600982,sse,CNY,STOCK,STK
600983,600983,惠而浦,家电行业,600983,sse,CNY,STOCK,STK
600984,600984,建设机械,机械行业,600984,sse,CNY,STOCK,STK
600985,600985,雷鸣科化,化工行业,600985,sse,CNY,STOCK,STK
600986,600986,科达股份,建筑建材,600986,sse,CNY,STOCK,STK
600987,600987,航民股份,纺织行业,600987,sse,CNY,STOCK,STK
600990,600990,四创电子,电子信息,600990,sse,CNY,STOCK,STK
600992,600992,贵绳股份,钢铁行业,600992,sse,CNY,STOCK,STK
600993,600993,马应龙,生物制药,600993,sse,CNY,STOCK,STK
600995,600995,文山电力,电力行业,600995,sse,CNY,STOCK,STK
600997,600997,开滦股份,煤炭行业,600997,sse,CNY,STOCK,STK
600998,600998,九州通,商业百货,600998,sse,CNY,STOCK,STK
600999,600999,招商证券,金融行业,600999,sse,CNY,STOCK,STK
601000,601000,唐山港,交通运输,601000,sse,CNY,STOCK,STK
601001,601001,大同煤业,煤炭行业,601001,sse,CNY,STOCK,STK
601002,601002,晋亿实业,机械行业,601002,sse,CNY,STOCK,STK
601003,601003,柳钢股份,钢铁行业,601003,sse,CNY,STOCK,STK
601005,601005,重庆钢铁,钢铁行业,601005,sse,CNY,STOCK,STK
601006,601006,大秦铁路,交通运输,601006,sse,CNY,STOCK,STK
601007,601007,金陵饭店,酒店旅游,601007,sse,CNY,STOCK,STK
601008,601008,连云港,交通运输,601008,sse,CNY,STOCK,STK
601009,601009,南京银行,金融行业,601009,sse,CNY,STOCK,STK
601010,601010,文峰股份,商业百货,601010,sse,CNY,STOCK,STK
601011,601011,宝泰隆,煤炭行业,601011,sse,CNY,STOCK,STK
601012,601012,隆基股份,电子器件,601012,sse,CNY,STOCK,STK
601015,601015,陕西黑猫,煤炭行业,601015,sse,CNY,STOCK,STK
601016,601016,节能风电,电力行业,601016,sse,CNY,STOCK,STK
601018,601018,宁波港,交通运输,601018,sse,CNY,STOCK,STK
601021,601021,春秋航空,交通运输,601021,sse,CNY,STOCK,STK
601028,601028,玉龙股份,钢铁行业,601028,sse,CNY,STOCK,STK
601038,601038,一拖股份,机械行业,601038,sse,CNY,STOCK,STK
601058,601058,赛轮金宇,汽车制造,601058,sse,CNY,STOCK,STK
601088,601088,中国神华,煤炭行业,601088,sse,CNY,STOCK,STK
601098,601098,中南传媒,传媒娱乐,601098,sse,CNY,STOCK,STK
601099,601099,太平洋,金融行业,601099,sse,CNY,STOCK,STK
601100,601100,恒立液压,机械行业,601100,sse,CNY,STOCK,STK
601101,601101,昊华能源,煤炭行业,601101,sse,CNY,STOCK,STK
601106,601106,中国一重,机械行业,601106,sse,CNY,STOCK,STK
601107,601107,四川成渝,公路桥梁,601107,sse,CNY,STOCK,STK
601111,601111,中国国航,交通运输,601111,sse,CNY,STOCK,STK
601113,601113,华鼎股份,化纤行业,601113,sse,CNY,STOCK,STK
601116,601116,三江购物,商业百货,601116,sse,CNY,STOCK,STK
601117,601117,中国化学,建筑建材,601117,sse,CNY,STOCK,STK
601118,601118,海南橡胶,化工行业,601118,sse,CNY,STOCK,STK
601126,601126,四方股份,发电设备,601126,sse,CNY,STOCK,STK
601137,601137,博威合金,有色金属,601137,sse,CNY,STOCK,STK
601139,601139,深圳燃气,供水供气,601139,sse,CNY,STOCK,STK
601158,601158,重庆水务,供水供气,601158,sse,CNY,STOCK,STK
601166,601166,兴业银行,金融行业,601166,sse,CNY,STOCK,STK
601168,601168,西部矿业,有色金属,601168,sse,CNY,STOCK,STK
601169,601169,北京银行,金融行业,601169,sse,CNY,STOCK,STK
601177,601177,杭齿前进,机械行业,601177,sse,CNY,STOCK,STK
601179,601179,中国西电,发电设备,601179,sse,CNY,STOCK,STK
601186,601186,中国铁建,建筑建材,601186,sse,CNY,STOCK,STK
601188,601188,龙江交通,公路桥梁,601188,sse,CNY,STOCK,STK
601198,601198,东兴证券,金融行业,601198,sse,CNY,STOCK,STK
601199,601199,江南水务,供水供气,601199,sse,CNY,STOCK,STK
601208,601208,东材科技,化工行业,601208,sse,CNY,STOCK,STK
601212,601212,白银有色,次新股,601212,sse,CNY,STOCK,STK
601216,601216,君正集团,化工行业,601216,sse,CNY,STOCK,STK
601218,601218,吉鑫科技,机械行业,601218,sse,CNY,STOCK,STK
601222,601222,林洋能源,仪器仪表,601222,sse,CNY,STOCK,STK
601225,601225,陕西煤业,煤炭行业,601225,sse,CNY,STOCK,STK
601226,601226,华电重工,机械行业,601226,sse,CNY,STOCK,STK
601231,601231,环旭电子,电子器件,601231,sse,CNY,STOCK,STK
601233,601233,桐昆股份,化纤行业,601233,sse,CNY,STOCK,STK
601238,601238,广汽集团,汽车制造,601238,sse,CNY,STOCK,STK
601258,601258,庞大集团,汽车制造,601258,sse,CNY,STOCK,STK
601288,601288,农业银行,金融行业,601288,sse,CNY,STOCK,STK
601311,601311,骆驼股份,电器行业,601311,sse,CNY,STOCK,STK
601313,601313,江南嘉捷,交通运输,601313,sse,CNY,STOCK,STK
601318,601318,中国平安,金融行业,601318,sse,CNY,STOCK,STK
601328,601328,交通银行,金融行业,601328,sse,CNY,STOCK,STK
601333,601333,广深铁路,交通运输,601333,sse,CNY,STOCK,STK
601336,601336,新华保险,金融行业,601336,sse,CNY,STOCK,STK
601339,601339,百隆东方,纺织行业,601339,sse,CNY,STOCK,STK
601369,601369,陕鼓动力,机械行业,601369,sse,CNY,STOCK,STK
601377,601377,兴业证券,金融行业,601377,sse,CNY,STOCK,STK
601390,601390,中国中铁,建筑建材,601390,sse,CNY,STOCK,STK
601398,601398,工商银行,金融行业,601398,sse,CNY,STOCK,STK
601515,601515,东风股份,印刷包装,601515,sse,CNY,STOCK,STK
601518,601518,吉林高速,公路桥梁,601518,sse,CNY,STOCK,STK
601519,601519,大智慧,电子信息,601519,sse,CNY,STOCK,STK
601555,601555,东吴证券,金融行业,601555,sse,CNY,STOCK,STK
601558,601558,华锐风电,发电设备,601558,sse,CNY,STOCK,STK
601566,601566,九牧王,服装鞋类,601566,sse,CNY,STOCK,STK
601567,601567,三星医疗,仪器仪表,601567,sse,CNY,STOCK,STK
601579,601579,会稽山,酿酒行业,601579,sse,CNY,STOCK,STK
601588,601588,北辰实业,房地产,601588,sse,CNY,STOCK,STK
601599,601599,鹿港文化,纺织行业,601599,sse,CNY,STOCK,STK
601600,601600,中国铝业,有色金属,601600,sse,CNY,STOCK,STK
601601,601601,中国太保,金融行业,601601,sse,CNY,STOCK,STK
601607,601607,上海医药,商业百货,601607,sse,CNY,STOCK,STK
601608,601608,中信重工,机械行业,601608,sse,CNY,STOCK,STK
601616,601616,广电电气,电器行业,601616,sse,CNY,STOCK,STK
601618,601618,中国中冶,建筑建材,601618,sse,CNY,STOCK,STK
601628,601628,中国人寿,金融行业,601628,sse,CNY,STOCK,STK
601633,601633,长城汽车,汽车制造,601633,sse,CNY,STOCK,STK
601636,601636,旗滨集团,玻璃行业,601636,sse,CNY,STOCK,STK
601666,601666,平煤股份,煤炭行业,601666,sse,CNY,STOCK,STK
601668,601668,中国建筑,建筑建材,601668,sse,CNY,STOCK,STK
601669,601669,中国电建,建筑建材,601669,sse,CNY,STOCK,STK
601677,601677,明泰铝业,有色金属,601677,sse,CNY,STOCK,STK
601678,601678,滨化股份,化工行业,601678,sse,CNY,STOCK,STK
601688,601688,华泰证券,金融行业,601688,sse,CNY,STOCK,STK
601689,601689,拓普集团,汽车制造,601689,sse,CNY,STOCK,STK
601699,601699,潞安环能,煤炭行业,601699,sse,CNY,STOCK,STK
601700,601700,风范股份,发电设备,601700,sse,CNY,STOCK,STK
601717,601717,郑煤机,机械行业,601717,sse,CNY,STOCK,STK
601718,601718,际华集团,服装鞋类,601718,sse,CNY,STOCK,STK
601727,601727,上海电气,发电设备,601727,sse,CNY,STOCK,STK
601766,601766,中国中车,交通运输,601766,sse,CNY,STOCK,STK
601777,601777,力帆股份,摩托车,601777,sse,CNY,STOCK,STK
601788,601788,光大证券,金融行业,601788,sse,CNY,STOCK,STK
601789,601789,宁波建工,建筑建材,601789,sse,CNY,STOCK,STK
601798,601798,蓝科高新,机械行业,601798,sse,CNY,STOCK,STK
601799,601799,星宇股份,汽车制造,601799,sse,CNY,STOCK,STK
601800,601800,中国交建,建筑建材,601800,sse,CNY,STOCK,STK
601801,601801,皖新传媒,传媒娱乐,601801,sse,CNY,STOCK,STK
601808,601808,中海油服,石油行业,601808,sse,CNY,STOCK,STK
601818,601818,光大银行,金融行业,601818,sse,CNY,STOCK,STK
601857,601857,中国石油,石油行业,601857,sse,CNY,STOCK,STK
601866,601866,中远海发,交通运输,601866,sse,CNY,STOCK,STK
601872,601872,招商轮船,交通运输,601872,sse,CNY,STOCK,STK
601877,601877,正泰电器,发电设备,601877,sse,CNY,STOCK,STK
601880,601880,大连港,交通运输,601880,sse,CNY,STOCK,STK
601886,601886,江河集团,建筑建材,601886,sse,CNY,STOCK,STK
601888,601888,中国国旅,酒店旅游,601888,sse,CNY,STOCK,STK
601890,601890,亚星锚链,船舶制造,601890,sse,CNY,STOCK,STK
601898,601898,中煤能源,煤炭行业,601898,sse,CNY,STOCK,STK
601899,601899,紫金矿业,有色金属,601899,sse,CNY,STOCK,STK
601901,601901,方正证券,金融行业,601901,sse,CNY,STOCK,STK
601908,601908,京运通,电子器件,601908,sse,CNY,STOCK,STK
601918,601918,新集能源,煤炭行业,601918,sse,CNY,STOCK,STK
601919,601919,中远海控,交通运输,601919,sse,CNY,STOCK,STK
601928,601928,凤凰传媒,传媒娱乐,601928,sse,CNY,STOCK,STK
601929,601929,吉视传媒,传媒娱乐,601929,sse,CNY,STOCK,STK
601933,601933,永辉超市,商业百货,601933,sse,CNY,STOCK,STK
601939,601939,建设银行,金融行业,601939,sse,CNY,STOCK,STK
601958,601958,金钼股份,有色金属,601958,sse,CNY,STOCK,STK
601965,601965,中国汽研,汽车制造,601965,sse,CNY,STOCK,STK
601969,601969,海南矿业,钢铁行业,601969,sse,CNY,STOCK,STK
601988,601988,中国银行,金融行业,601988,sse,CNY,STOCK,STK
601989,601989,中国重工,船舶制造,601989,sse,CNY,STOCK,STK
601991,601991,大唐发电,电力行业,601991,sse,CNY,STOCK,STK
601992,601992,金隅股份,水泥行业,601992,sse,CNY,STOCK,STK
601996,601996,丰林集团,农林牧渔,601996,sse,CNY,STOCK,STK
601998,601998,中信银行,金融行业,601998,sse,CNY,STOCK,STK
601999,601999,出版传媒,传媒娱乐,601999,sse,CNY,STOCK,STK
603000,603000,人民网,电子信息,603000,sse,CNY,STOCK,STK
603001,603001,奥康国际,服装鞋类,603001,sse,CNY,STOCK,STK
603002,603002,宏昌电子,化工行业,603002,sse,CNY,STOCK,STK
603003,603003,龙宇燃油,石油行业,603003,sse,CNY,STOCK,STK
603005,603005,晶方科技,电子器件,603005,sse,CNY,STOCK,STK
603006,603006,联明股份,汽车制造,603006,sse,CNY,STOCK,STK
603008,603008,喜临门,家具行业,603008,sse,CNY,STOCK,STK
603009,603009,北特科技,汽车制造,603009,sse,CNY,STOCK,STK
603010,603010,万盛股份,化工行业,603010,sse,CNY,STOCK,STK
603011,603011,合锻智能,机械行业,603011,sse,CNY,STOCK,STK
603012,603012,创力集团,机械行业,603012,sse,CNY,STOCK,STK
603015,603015,弘讯科技,电器行业,603015,sse,CNY,STOCK,STK
603017,603017,中衡设计,建筑建材,603017,sse,CNY,STOCK,STK
603018,603018,中设集团,建筑建材,603018,sse,CNY,STOCK,STK
603019,603019,中科曙光,电子信息,603019,sse,CNY,STOCK,STK
603020,603020,爱普股份,食品行业,603020,sse,CNY,STOCK,STK
603021,603021,山东华鹏,玻璃行业,603021,sse,CNY,STOCK,STK
603022,603022,新通联,其它行业,603022,sse,CNY,STOCK,STK
603023,603023,威帝股份,其它行业,603023,sse,CNY,STOCK,STK
603025,603025,大豪科技,电子信息,603025,sse,CNY,STOCK,STK
603026,603026,石大胜华,其它行业,603026,sse,CNY,STOCK,STK
603030,603030,全筑股份,建筑建材,603030,sse,CNY,STOCK,STK
603040,603040,新坐标,次新股,603040,sse,CNY,STOCK,STK
603077,603077,和邦生物,化工行业,603077,sse,CNY,STOCK,STK
603088,603088,宁波精达,机械行业,603088,sse,CNY,STOCK,STK
603089,603089,正裕工业,次新股,603089,sse,CNY,STOCK,STK
603099,603099,长白山,酒店旅游,603099,sse,CNY,STOCK,STK
603100,603100,川仪股份,仪器仪表,603100,sse,CNY,STOCK,STK
603108,603108,润达医疗,其它行业,603108,sse,CNY,STOCK,STK
603111,603111,康尼机电,交通运输,603111,sse,CNY,STOCK,STK
603116,603116,红蜻蜓,其它行业,603116,sse,CNY,STOCK,STK
603118,603118,共进股份,电子器件,603118,sse,CNY,STOCK,STK
603123,603123,翠微股份,商业百货,603123,sse,CNY,STOCK,STK
603126,603126,中材节能,环保行业,603126,sse,CNY,STOCK,STK
603128,603128,华贸物流,交通运输,603128,sse,CNY,STOCK,STK
603133,603133,碳元科技,次新股,603133,sse,CNY,STOCK,STK
603138,603138,海量数据,次新股,603138,sse,CNY,STOCK,STK
603158,603158,腾龙股份,汽车制造,603158,sse,CNY,STOCK,STK
603166,603166,福达股份,汽车制造,603166,sse,CNY,STOCK,STK
603167,603167,渤海轮渡,交通运输,603167,sse,CNY,STOCK,STK
603168,603168,莎普爱思,生物制药,603168,sse,CNY,STOCK,STK
603169,603169,兰石重装,机械行业,603169,sse,CNY,STOCK,STK
603177,603177,德创环保,次新股,603177,sse,CNY,STOCK,STK
603179,603179,新泉股份,次新股,603179,sse,CNY,STOCK,STK
603188,603188,亚邦股份,化工行业,603188,sse,CNY,STOCK,STK
603198,603198,迎驾贡酒,其它行业,603198,sse,CNY,STOCK,STK
603199,603199,九华旅游,酒店旅游,603199,sse,CNY,STOCK,STK
603208,603208,江山欧派,次新股,603208,sse,CNY,STOCK,STK
603222,603222,济民制药,生物制药,603222,sse,CNY,STOCK,STK
603227,603227,雪峰科技,其它行业,603227,sse,CNY,STOCK,STK
603238,603238,诺邦股份,次新股,603238,sse,CNY,STOCK,STK
603268,603268,松发股份,陶瓷行业,603268,sse,CNY,STOCK,STK
603288,603288,海天味业,食品行业,603288,sse,CNY,STOCK,STK
603300,603300,华铁科技,其它行业,603300,sse,CNY,STOCK,STK
603306,603306,华懋科技,汽车制造,603306,sse,CNY,STOCK,STK
603308,603308,应流股份,机械行业,603308,sse,CNY,STOCK,STK
603309,603309,维力医疗,医疗器械,603309,sse,CNY,STOCK,STK
603311,603311,金海环境,其它行业,603311,sse,CNY,STOCK,STK
603315,603315,福鞍股份,机械行业,603315,sse,CNY,STOCK,STK
603318,603318,派思股份,机械行业,603318,sse,CNY,STOCK,STK
603328,603328,依顿电子,电子器件,603328,sse,CNY,STOCK,STK
603330,603330,上海天洋,次新股,603330,sse,CNY,STOCK,STK
603333,603333,明星电缆,发电设备,603333,sse,CNY,STOCK,STK
603338,603338,浙江鼎力,机械行业,603338,sse,CNY,STOCK,STK
603345,603345,安井食品,次新股,603345,sse,CNY,STOCK,STK
603355,603355,莱克电气,机械行业,603355,sse,CNY,STOCK,STK
603360,603360,百傲化学,次新股,603360,sse,CNY,STOCK,STK
603366,603366,日出东方,家电行业,603366,sse,CNY,STOCK,STK
603368,603368,柳州医药,商业百货,603368,sse,CNY,STOCK,STK
603369,603369,今世缘,酿酒行业,603369,sse,CNY,STOCK,STK
603388,603388,元成股份,次新股,603388,sse,CNY,STOCK,STK
603456,603456,九洲药业,生物制药,603456,sse,CNY,STOCK,STK
603517,603517,绝味食品,次新股,603517,sse,CNY,STOCK,STK
603518,603518,维格娜丝,服装鞋类,603518,sse,CNY,STOCK,STK
603519,603519,立霸股份,家电行业,603519,sse,CNY,STOCK,STK
603555,603555,贵人鸟,服装鞋类,603555,sse,CNY,STOCK,STK
603558,603558,健盛集团,纺织行业,603558,sse,CNY,STOCK,STK
603566,603566,普莱柯,其它行业,603566,sse,CNY,STOCK,STK
603567,603567,珍宝岛,生物制药,603567,sse,CNY,STOCK,STK
603568,603568,伟明环保,其它行业,603568,sse,CNY,STOCK,STK
603578,603578,三星新材,次新股,603578,sse,CNY,STOCK,STK
603588,603588,高能环境,环保行业,603588,sse,CNY,STOCK,STK
603598,603598,引力传媒,其它行业,603598,sse,CNY,STOCK,STK
603599,603599,广信股份,农药化肥,603599,sse,CNY,STOCK,STK
603600,603600,永艺股份,家具行业,603600,sse,CNY,STOCK,STK
603601,603601,再升科技,玻璃行业,603601,sse,CNY,STOCK,STK
603603,603603,博天环境,次新股,603603,sse,CNY,STOCK,STK
603606,603606,东方电缆,电器行业,603606,sse,CNY,STOCK,STK
603609,603609,禾丰牧业,农林牧渔,603609,sse,CNY,STOCK,STK
603611,603611,诺力股份,交通运输,603611,sse,CNY,STOCK,STK
603615,603615,茶花股份,次新股,603615,sse,CNY,STOCK,STK
603618,603618,杭电股份,发电设备,603618,sse,CNY,STOCK,STK
603626,603626,科森科技,次新股,603626,sse,CNY,STOCK,STK
603630,603630,拉芳家化,次新股,603630,sse,CNY,STOCK,STK
603636,603636,南威软件,电子信息,603636,sse,CNY,STOCK,STK
603637,603637,镇海股份,次新股,603637,sse,CNY,STOCK,STK
603656,603656,泰禾光电,次新股,603656,sse,CNY,STOCK,STK
603665,603665,康隆达,次新股,603665,sse,CNY,STOCK,STK
603669,603669,灵康药业,其它行业,603669,sse,CNY,STOCK,STK
603677,603677,奇精机械,次新股,603677,sse,CNY,STOCK,STK
603678,603678,火炬电子,电子器件,603678,sse,CNY,STOCK,STK
603686,603686,龙马环卫,环保行业,603686,sse,CNY,STOCK,STK
603688,603688,石英股份,其它行业,603688,sse,CNY,STOCK,STK
603698,603698,航天工程,机械行业,603698,sse,CNY,STOCK,STK
603699,603699,纽威股份,机械行业,603699,sse,CNY,STOCK,STK
603703,603703,盛洋科技,电器行业,603703,sse,CNY,STOCK,STK
603717,603717,N天域,次新股,603717,sse,CNY,STOCK,STK
603718,603718,海利生物,其它行业,603718,sse,CNY,STOCK,STK
603729,603729,龙韵股份,印刷包装,603729,sse,CNY,STOCK,STK
603766,603766,隆鑫通用,摩托车,603766,sse,CNY,STOCK,STK
603768,603768,常青股份,次新股,603768,sse,CNY,STOCK,STK
603788,603788,宁波高发,汽车制造,603788,sse,CNY,STOCK,STK
603789,603789,星光农机,机械行业,603789,sse,CNY,STOCK,STK
603806,603806,福斯特,塑料制品,603806,sse,CNY,STOCK,STK
603808,603808,歌力思,服装鞋类,603808,sse,CNY,STOCK,STK
603811,603811,诚意药业,次新股,603811,sse,CNY,STOCK,STK
603817,603817,海峡环保,次新股,603817,sse,CNY,STOCK,STK
603818,603818,曲美家居,家具行业,603818,sse,CNY,STOCK,STK
603828,603828,柯利达,建筑建材,603828,sse,CNY,STOCK,STK
603839,603839,安正时尚,次新股,603839,sse,CNY,STOCK,STK
603869,603869,北部湾旅,酒店旅游,603869,sse,CNY,STOCK,STK
603881,603881,数据港,次新股,603881,sse,CNY,STOCK,STK
603883,603883,老百姓,商业百货,603883,sse,CNY,STOCK,STK
603885,603885,吉祥航空,其它行业,603885,sse,CNY,STOCK,STK
603889,603889,新澳股份,纺织行业,603889,sse,CNY,STOCK,STK
603898,603898,好莱客,家具行业,603898,sse,CNY,STOCK,STK
603901,603901,永创智能,其它行业,603901,sse,CNY,STOCK,STK
603903,603903,中持股份,次新股,603903,sse,CNY,STOCK,STK
603908,603908,牧高笛,次新股,603908,sse,CNY,STOCK,STK
603918,603918,金桥信息,其它行业,603918,sse,CNY,STOCK,STK
603939,603939,益丰药房,商业百货,603939,sse,CNY,STOCK,STK
603955,603955,大千生态,次新股,603955,sse,CNY,STOCK,STK
603960,603960,克来机电,次新股,603960,sse,CNY,STOCK,STK
603968,603968,醋化股份,其它行业,603968,sse,CNY,STOCK,STK
603969,603969,银龙股份,建筑建材,603969,sse,CNY,STOCK,STK
603988,603988,中电电机,电器行业,603988,sse,CNY,STOCK,STK
603989,603989,艾华集团,其它行业,603989,sse,CNY,STOCK,STK
603991,603991,至正股份,次新股,603991,sse,CNY,STOCK,STK
603997,603997,继峰股份,汽车制造,603997,sse,CNY,STOCK,STK
603998,603998,方盛制药,生物制药,603998,sse,CNY,STOCK,STK
